filepath,label
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start38016_end38272_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start38144_end38400_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start38272_end38528_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start38400_end38656_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start38528_end38784_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start38656_end38912_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start38784_end39040_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start38912_end39168_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start39040_end39296_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start39168_end39424_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start39296_end39552_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start39424_end39680_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start39552_end39808_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start39680_end39936_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start39808_end40064_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start39936_end40192_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start40064_end40320_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start40192_end40448_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start40320_end40576_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start40448_end40704_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start40576_end40832_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start40704_end40960_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start40832_end41088_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start40960_end41216_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start41088_end41344_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start41216_end41472_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start41344_end41600_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start41472_end41728_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start41600_end41856_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start41728_end41984_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start41856_end42112_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start41984_end42240_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start42112_end42368_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start42240_end42496_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start42368_end42624_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start42496_end42752_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start42624_end42880_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start42752_end43008_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start42880_end43136_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start43008_end43264_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start43136_end43392_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start43264_end43520_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start43392_end43648_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start43520_end43776_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start43648_end43904_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start43776_end44032_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start43904_end44160_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start44032_end44288_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start44160_end44416_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start44288_end44544_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start44416_end44672_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start44544_end44800_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start44672_end44928_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start44800_end45056_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start44928_end45184_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start45056_end45312_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start45184_end45440_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start45312_end45568_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start45440_end45696_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start45568_end45824_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start45696_end45952_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start45824_end46080_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start45952_end46208_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start46080_end46336_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start46208_end46464_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start46336_end46592_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start46464_end46720_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start46592_end46848_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start46720_end46976_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start46848_end47104_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start46976_end47232_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start47104_end47360_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start47232_end47488_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start47360_end47616_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start47488_end47744_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start47616_end47872_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start47744_end48000_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start47872_end48128_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start48000_end48256_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start48128_end48384_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start48256_end48512_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start48384_end48640_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start48512_end48768_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start48640_end48896_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start48768_end49024_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start48896_end49152_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start49024_end49280_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start49152_end49408_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start49280_end49536_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start49408_end49664_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start49536_end49792_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start49664_end49920_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start49792_end50048_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start49920_end50176_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start50048_end50304_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start50176_end50432_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start50304_end50560_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start50432_end50688_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start50560_end50816_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start50688_end50944_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start50816_end51072_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start50944_end51200_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start51072_end51328_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start51200_end51456_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start51328_end51584_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start51456_end51712_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start51584_end51840_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start51712_end51968_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start51840_end52096_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start51968_end52224_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start52096_end52352_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start52224_end52480_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start52352_end52608_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start52480_end52736_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start52608_end52864_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start52736_end52992_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start52864_end53120_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start52992_end53248_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start53120_end53376_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start53248_end53504_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start53376_end53632_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start53504_end53760_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start53632_end53888_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start53760_end54016_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start53888_end54144_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start54016_end54272_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start54144_end54400_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start54272_end54528_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start54400_end54656_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start54528_end54784_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start54656_end54912_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start54784_end55040_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start54912_end55168_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start55040_end55296_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start55168_end55424_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start55296_end55552_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start55424_end55680_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start55552_end55808_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start55680_end55936_label_Calm.npy,Calm
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start55808_end56064_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start55936_end56192_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start56064_end56320_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start56192_end56448_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start56320_end56576_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start56448_end56704_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start56576_end56832_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start56704_end56960_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start56832_end57088_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start56960_end57216_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start57088_end57344_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start57216_end57472_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start57344_end57600_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start57472_end57728_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start57600_end57856_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start57728_end57984_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start57856_end58112_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start57984_end58240_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start58112_end58368_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start58240_end58496_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start58368_end58624_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start58496_end58752_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start58624_end58880_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start58752_end59008_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start58880_end59136_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start59008_end59264_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start59136_end59392_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start59264_end59520_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start59392_end59648_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start59520_end59776_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start59648_end59904_label_Active.npy,Active
C:\Users\priya\Desktop\Smart IoT Indor Sensing Project\Feature Extraction and ML\Feature\csi_2025-09-30_18-05-02_start59776_end60032_label_Active.npy,Active
